,critic,actor,cum_rewards,tau,theta
293,281.9352193689346,340.83246459960935,-541.8705313348535,0.01,0.25
294,330.7597575855255,341.2600373840332,-1501.602087814245,0.01,0.25
295,271.6517401647568,341.0284814453125,-8.746780573543864,0.01,0.25
296,309.99226266384125,340.17845687866213,-254.02846389552832,0.01,0.25
297,280.7413927412033,340.9822579956055,-1498.9857487600584,0.01,0.25
298,337.6909497499466,340.48686813354493,-1542.5702511019715,0.01,0.25
299,267.57682344913485,339.78101150512697,-10.748126884585812,0.01,0.25
300,318.7896919441223,339.62291107177737,-739.0403106599045,0.01,0.25
301,281.5202379798889,339.70058944702146,-9.885923332841127,0.01,0.25
302,295.8293571805954,339.557668762207,-262.41860329997684,0.01,0.25
303,320.88579205036166,340.19975173950195,-495.40356587964914,0.01,0.25
304,268.5661888551712,339.1719009399414,-780.8695861252095,0.01,0.25
305,319.82634151935576,338.3781527709961,-250.5136132385843,0.01,0.25
306,311.574465303421,339.37581146240234,-1067.6893556417704,0.01,0.25
307,279.4999063873291,338.51681915283206,-1032.7325831227029,0.01,0.25
308,293.4574660301208,338.6446723937988,-259.027984686396,0.01,0.25
309,298.2237801837921,337.0029556274414,-128.65925632462316,0.01,0.25
310,291.5526448965073,336.37347946166994,-1143.9087634482344,0.01,0.25
311,324.67109682559965,335.72001007080075,-1138.2553270300227,0.01,0.25
312,305.06559440135953,335.4323377990723,-268.8244321021397,0.01,0.25
313,342.54732386112215,335.33664199829104,-9.749944619096588,0.01,0.25
314,322.13869209766386,334.93364639282225,-1184.115602772745,0.01,0.25
315,251.56186921596526,335.87074935913085,-1097.6475697262083,0.01,0.25
316,279.30085276126863,335.7916500854492,-9.991772294991144,0.01,0.25
317,247.9015713262558,335.10430770874024,-1205.1980019217674,0.01,0.25
318,307.74098972797395,334.5463986206055,-1248.2656841803534,0.01,0.25
319,301.30275280475615,335.76175872802736,-270.3642267253172,0.01,0.25
320,336.61325181007385,334.9509762573242,-1224.4523933855198,0.01,0.25
321,279.096200299263,334.2049949645996,-1195.480417622739,0.01,0.25
322,316.9478900909424,332.11684646606443,-9.517720184614856,0.01,0.25
323,351.9096473836899,331.3138540649414,-254.1136547638974,0.01,0.25
324,314.4185660219193,332.2916049194336,-1267.985745398234,0.01,0.25
325,265.6170111942291,332.50864959716796,-10.4890780835346,0.01,0.25
326,283.5605939865112,331.3356251525879,-1255.018704503021,0.01,0.25
327,292.31599629878997,330.0249812316895,-126.87519234242198,0.01,0.25
328,277.00373049259184,329.2340867614746,-1264.3479167661405,0.01,0.25
329,283.4046013498306,330.81474380493165,-1262.2851738867098,0.01,0.25
330,304.4102919769287,329.4227961730957,-1260.9152865599694,0.01,0.25
331,306.46957437992097,328.6774594116211,-131.69366812228523,0.01,0.25
332,274.31438034534455,328.99775100708007,-1102.451581685087,0.01,0.25
333,287.29950105667115,327.69903259277345,-8.981088749136543,0.01,0.25
334,287.0864722585678,327.55596115112303,-1242.5884180626863,0.01,0.25
335,253.443161611557,328.5035348510742,-1308.1205349838106,0.01,0.25
336,349.7309891605377,328.1876739501953,-1234.7537587260044,0.01,0.25
337,245.9153935813904,327.9678907775879,-1212.3436588898116,0.01,0.25
338,289.4701579427719,327.2353457641602,-127.65410899988717,0.01,0.25
339,290.868309006691,326.7945570373535,-1208.755433022354,0.01,0.25
340,307.88977971076963,325.38702865600584,-1280.0046831877207,0.01,0.25
341,254.43392517089845,327.9497360229492,-1239.5008866724938,0.01,0.25
342,336.26586550712585,325.1718569946289,-127.57455325115468,0.01,0.25
343,294.70815577983853,325.7603939819336,-1075.4839292776353,0.01,0.25
344,291.9752886915207,325.95944381713866,-1206.6395164814917,0.01,0.25
345,300.43704507350924,325.10904571533206,-1260.6404097642642,0.01,0.25
346,313.5087772130966,325.6640036010742,-130.16443375497957,0.01,0.25
347,302.326276140213,324.48444702148436,-1235.4252051296305,0.01,0.25
348,249.2322743654251,323.98030990600586,-5.959915697812779,0.01,0.25
349,325.0815183925629,323.8219105529785,-3.6314484771286315,0.01,0.25
350,307.94878540039065,321.8874238586426,-3.0278163092554125,0.01,0.25
351,271.683022274971,322.98595733642577,-1077.1039448966987,0.01,0.25
352,307.32559156894683,322.27226104736326,-245.0036721093445,0.01,0.25
353,270.9570127630234,322.08426055908205,-4.353597137967835,0.01,0.25
354,275.1660080575943,322.21628814697266,-493.0799808678277,0.01,0.25
355,254.67214831352234,320.8133251953125,-859.3109040931649,0.01,0.25
356,294.41119450092316,319.6935025024414,-489.32823545346747,0.01,0.25
357,282.02471386909485,319.43872970581054,-852.0134414408404,0.01,0.25
358,282.4143158054352,320.67811981201174,-472.77490025494893,0.01,0.25
359,282.3836205482483,319.5195550537109,-120.54969845661797,0.01,0.25
360,264.5529597663879,318.58570724487305,-258.9836807446167,0.01,0.25
361,257.69331731319426,318.8540985107422,-521.9487130525793,0.01,0.25
362,322.301727976799,318.18373901367187,-121.72755141511668,0.01,0.25
363,290.19212581157683,316.90805755615236,-249.67627437099713,0.01,0.25
364,262.4113056993485,316.98499176025393,-248.539334315634,0.01,0.25
365,288.01316305637357,314.67233963012694,-506.25325335462867,0.01,0.25
366,274.5029814577103,314.98732254028323,-269.6654647894044,0.01,0.25
367,240.77241258144377,314.14775299072267,-507.17037517786196,0.01,0.25
368,303.69133754253386,313.71083099365234,-120.91641464886315,0.01,0.25
369,257.8560561847687,312.5796031188965,-363.4125523461979,0.01,0.25
370,246.93646164417268,312.8724867248535,-249.2070932544706,0.01,0.25
371,243.84521527290343,312.8718728637695,-121.0584745867301,0.01,0.25
372,257.7879597902298,311.21995727539064,-268.83561161070156,0.01,0.25
373,278.7939097595215,311.1963908386231,-4.676295137617051,0.01,0.25
374,226.15523411273955,311.00074020385745,-267.4876561076507,0.01,0.25
375,227.3740876150131,309.4321072387695,-125.70369520423047,0.01,0.25
376,272.7922117805481,308.6871438598633,-5.950050688511713,0.01,0.25
377,299.81016258716585,308.02486419677734,-249.74949899520357,0.01,0.25
378,268.38364684581757,306.0297496032715,-247.9047068862042,0.01,0.25
379,230.88114951610567,305.87355560302734,-285.9013079735716,0.01,0.25
380,243.1475701236725,304.4509767150879,-251.7598615658205,0.01,0.25
381,275.1886736059189,303.6341390991211,-517.1488182046099,0.01,0.25
382,238.81575634002687,303.9607214355469,-120.10826612756921,0.01,0.25
383,301.6884423017502,302.0469975280762,-251.79683350559247,0.01,0.25
384,237.77642340183257,301.3312355041504,-294.59448416692294,0.01,0.25
385,286.16839918613437,301.04402587890627,-253.05946016623173,0.01,0.25
386,243.62902650356293,299.8943487548828,-126.37843822287644,0.01,0.25
387,246.34166794776917,299.4068815612793,-130.16808094466313,0.01,0.25
388,241.8668907690048,298.88107376098634,-420.0898460011253,0.01,0.25
389,234.2498512983322,298.9107699584961,-259.9132329665052,0.01,0.25
390,206.6195178794861,296.67564926147463,-5.522530403311755,0.01,0.25
391,274.3197771310806,296.5563218688965,-246.26755125834612,0.01,0.25
392,245.52328246593476,296.21495666503904,-120.58979478213281,0.01,0.25
