,critic,actor,cum_rewards,tau,theta
222,127.59186962604522,197.45122993469238,-143.60148301312546,0.05,1.0
223,108.81366971969605,196.45072624206543,-401.300454024102,0.05,1.0
224,114.74327884674072,194.5187375640869,-141.0895812818234,0.05,1.0
225,101.04561208724975,192.63639724731445,-143.69723894544123,0.05,1.0
226,120.80926276683807,192.4099503326416,-1246.4819137337636,0.05,1.0
227,125.13358067512512,190.61955474853517,-274.15013026049104,0.05,1.0
228,118.12684089660644,188.85095268249512,-278.26253193102644,0.05,1.0
229,110.07790676593781,186.76525482177735,-273.33428919236434,0.05,1.0
230,120.91257290840149,184.81466247558595,-1088.6034624606716,0.05,1.0
231,126.58557352542877,182.68198654174805,-144.58118388197926,0.05,1.0
232,98.6046276330948,181.9232440185547,-16.20976712802998,0.05,1.0
233,115.4191702747345,180.30609687805176,-1144.5146770612232,0.05,1.0
234,118.30975166797639,178.88225372314454,-143.14290942089136,0.05,1.0
235,131.92063923358918,176.1399291229248,-275.44129065037146,0.05,1.0
236,95.79789305686951,175.1017440032959,-141.27939514660846,0.05,1.0
237,94.82602084636689,174.33369132995605,-948.6882675365277,0.05,1.0
238,81.88983647823333,173.2046114349365,-270.274059490034,0.05,1.0
239,107.09583631992341,171.44781768798828,-138.23798909359522,0.05,1.0
240,111.00569293022156,169.26292770385743,-405.1496193172119,0.05,1.0
241,100.83263920783996,168.53681785583495,-144.04650777993584,0.05,1.0
242,91.73922530651093,165.97921249389648,-147.98906723365212,0.05,1.0
243,90.19775536060334,164.36482498168945,-349.3843064151063,0.05,1.0
244,99.70823411941528,163.91207206726074,-278.25112385753835,0.05,1.0
245,90.23932711124421,162.68317932128906,-263.7353631089603,0.05,1.0
246,88.04384292602539,162.8432489013672,-272.77608913230716,0.05,1.0
247,91.9019405078888,161.5870588684082,-388.22984787900407,0.05,1.0
248,88.72886305809021,160.44223770141602,-15.431367408680668,0.05,1.0
249,88.6413496351242,160.52963195800783,-138.23624656770542,0.05,1.0
250,107.9474913597107,158.8464510345459,-269.9732486200351,0.05,1.0
251,109.56498806476593,154.81735816955566,-278.01685094045075,0.05,1.0
252,88.46635641574859,155.02021621704102,-269.85291974960063,0.05,1.0
253,75.10989611625672,152.83954704284668,-390.85825773935204,0.05,1.0
254,79.27822754383087,152.6122500228882,-252.3673333730833,0.05,1.0
255,80.41493915557861,153.0587186050415,-254.77963570647717,0.05,1.0
256,97.69463863372803,150.93047561645508,-131.43677742888386,0.05,1.0
257,91.23303251266479,148.43354122161864,-131.58544246216775,0.05,1.0
258,86.42332756519318,148.13368419647216,-140.03751147769205,0.05,1.0
259,81.2303476524353,148.14518600463867,-14.456917451937247,0.05,1.0
260,87.10535390853882,146.14232292175294,-134.96450278671708,0.05,1.0
