,critic,actor,cum_rewards
609,29.409643205404283,0.0,-483.8125689544207
610,25.79304450392723,0.0,-390.91753222583407
611,30.741979477405547,0.0,-394.808494668032
612,36.57938880085945,0.0,-266.0213858287302
613,31.208447923660277,0.0,-382.0198524221027
614,33.33402220487594,0.0,-510.51212389608895
615,33.80256047010422,0.0,-392.08612457576595
616,33.64399094104767,0.0,-390.0341541579801
617,30.12912944674492,0.0,-508.35551435199585
618,35.51143988013268,0.0,-390.9088141970353
619,29.541641072034835,0.0,-506.8794603534255
620,32.896908966302874,0.0,-490.7379928638981
621,31.469221658706665,0.0,-395.8036417453186
622,27.613961964845657,0.0,-512.4946613051294
623,28.821062932014467,0.0,-497.9723778701465
624,30.26937395453453,0.0,-391.6248080997607
625,31.839436221122742,0.0,-508.1253123669506
626,29.560901118516924,0.0,-591.9572718401078
627,31.26925884127617,0.0,-374.2309713733559
628,28.648814893960953,0.0,-503.8657549801526
629,30.580237443447114,0.0,-488.4628789677996
630,33.84210728883743,0.0,-491.9700533376065
631,30.90252908349037,0.0,-264.50431459281197
632,29.984310111999513,0.0,-395.8914336432022
633,28.620781508684157,0.0,-461.97264188779604
634,30.29334102869034,0.0,-387.44358723276946
635,33.83219523310661,0.0,-265.4315264544648
636,30.361885677576065,0.0,-600.5590632678778
637,29.109118579626085,0.0,-491.5004499866095
638,33.92740435183048,0.0,-491.95405796901423
639,32.67580307483673,0.0,-381.5291547347349
640,31.594507797956467,0.0,-668.5161705833211
641,29.316526956558228,0.0,-620.0648279155853
642,31.934595049619674,0.0,-390.66024251769943
643,27.677554968595505,0.0,-262.83953184227164
644,29.125262843370436,0.0,-388.6349916441535
645,30.464701603651047,0.0,-582.7564438457334
646,30.255706108808518,0.0,-397.7913868523424
647,30.60816232919693,0.0,-495.8252355883717
648,33.05767341375351,0.0,-500.7346048189903
649,32.81292739033699,0.0,-387.95010259153395
650,33.91863807439804,0.0,-263.84462754574946
651,33.06920310854912,0.0,-460.6243561569522
652,34.82663852572441,0.0,-511.004271552887
653,32.61645207345486,0.0,-496.5510621130554
654,29.848253631591795,0.0,-449.20920283045405
655,26.47589593052864,0.0,-608.7443360951254
656,36.419438475370406,0.0,-265.83083027115146
657,29.43992175579071,0.0,-260.5789538673008
658,32.66080447554588,0.0,-380.32755327079434
659,28.17233738899231,0.0,-491.5121598577449
660,31.416503219604493,0.0,-505.93179633565666
661,29.81149720430374,0.0,-394.35014255633473
662,27.03814823269844,0.0,-389.832554873037
663,24.20132070183754,0.0,-396.46670529656967
664,31.825139964818955,0.0,-265.4197113113716
665,28.30575225830078,0.0,-507.65825901260433
666,32.97334126591682,0.0,-386.181466294821
667,31.346995906829832,0.0,-511.9131532221051
668,29.51713432073593,0.0,-379.1474168960422
669,31.927162096500396,0.0,-621.8685796261759
670,32.247991200685505,0.0,-386.63075546219903
671,35.872475744485854,0.0,-616.7675857597941
672,27.032146698236467,0.0,-580.17995284069
673,32.459181307554246,0.0,-400.52335638758666
674,29.198638370037077,0.0,-556.8950122165165
675,31.490227731466295,0.0,-356.2831261413635
676,31.706137890815736,0.0,-389.66123328019313
677,24.135831589698792,0.0,-508.4611189645119
678,33.928771111965176,0.0,-277.3205182689552
679,31.8606495654583,0.0,-265.9506072160302
680,31.061531574726104,0.0,-582.6101422590723
681,28.747923699617385,0.0,-522.4610636139671
682,34.73016007423401,0.0,-390.0722463975833
683,30.780791050195695,0.0,-501.5520793016515
684,32.94443891406059,0.0,-509.89074634204013
685,31.76076398611069,0.0,-492.29947461470385
686,35.64879852175713,0.0,-585.35325689552
687,27.175217188596726,0.0,-509.3136993983985
688,31.675758895874022,0.0,-488.7183594458812
689,35.19171795725823,0.0,-489.81423814639163
690,31.550471003055574,0.0,-391.1980116266023
691,33.95834075689316,0.0,-620.5670163881804
692,34.90920413970947,0.0,-387.3648239410332
693,34.42482388973236,0.0,-502.0464083129989
694,34.25715628027916,0.0,-268.01424732616124
695,31.43430721640587,0.0,-385.0340176326407
696,28.09734303712845,0.0,-388.75763098467837
697,29.052706652879714,0.0,-496.0891333572741
698,35.190285326242446,0.0,-393.3168293296509
699,32.38349540710449,0.0,-263.35474673776366
700,26.069390058517456,0.0,-392.8310897115846
701,32.857670003175734,0.0,-384.7618226583968
702,33.304378885030744,0.0,-525.3365219907037
703,39.6199767768383,0.0,-504.7692356158248
704,27.60727452635765,0.0,-388.7955290764521
705,33.752936345338824,0.0,-266.7439469006477
706,35.18791922926903,0.0,-485.9179696281028
707,30.418463057279588,0.0,-506.0881084992849
708,33.26456659674645,0.0,-481.3854079189462
709,33.94601039767265,0.0,-392.082488779477
710,30.578931542634965,0.0,-418.37880001542953
711,33.586360940933226,0.0,-426.14674868490766
712,33.94793936729431,0.0,-616.8839831480911
713,33.03017159461975,0.0,-274.33414518802056
714,33.935744413137435,0.0,-579.0124114792577
715,42.246928528547286,0.0,-393.2563994105025
716,36.17761714220047,0.0,-610.0086040317383
717,35.60770530462265,0.0,-267.70846451076767
718,36.788987115621566,0.0,-613.9272300547458
719,31.303924592733384,0.0,-443.07244280079465
720,32.98122661590576,0.0,-388.9216623103611
721,36.43730038046837,0.0,-498.81828119750685
722,38.22859570503235,0.0,-390.16434696591995
723,36.263753620386126,0.0,-503.342762095412
724,35.03474624633789,0.0,-261.8733153509538
725,36.78524413824081,0.0,-476.39011610877446
726,37.60942973971367,0.0,-390.5110325019752
727,28.189752275943757,0.0,-394.50877433246444
728,37.92716152071953,0.0,-450.7948733399256
729,35.80904305458069,0.0,-497.9480579674139
730,34.54338806390762,0.0,-502.7873785080974
731,34.83904975295067,0.0,-503.90133608826693
732,33.80297650694847,0.0,-503.2863525017713
733,32.356403421163556,0.0,-497.6054446690617
734,31.858862998485566,0.0,-388.7258852849943
735,37.5989137840271,0.0,-507.24364903899163
736,34.75673322796822,0.0,-261.57390015009497
737,33.458285340070724,0.0,-496.56494799737607
738,33.517150605916974,0.0,-511.2133345799374
739,33.405877435207366,0.0,-392.38062653510394
740,36.18956412911415,0.0,-390.19225573761486
741,29.780201539993286,0.0,-510.47029606521806
742,30.228976031541823,0.0,-262.6130760456183
743,30.954915169477463,0.0,-500.49351984090066
744,30.988122683763503,0.0,-401.82300715640133
745,34.91847596168518,0.0,-392.3239128660727
746,28.51943068385124,0.0,-385.60123584957415
747,35.78250825643539,0.0,-492.2152541504073
748,33.46225825428963,0.0,-390.97877816182665
749,33.34589787840843,0.0,-489.80290063863197
750,26.428696126937865,0.0,-506.8105965125832
751,30.765941549539566,0.0,-386.132284120139
752,32.33014952421188,0.0,-503.3538069242251
753,33.745131142139435,0.0,-312.56362152289495
754,30.572600029706955,0.0,-264.0304989299147
755,26.653734682798387,0.0,-524.5911138143355
756,33.516635907888414,0.0,-620.1612067413114
757,27.75626437187195,0.0,-378.7264463505149
758,34.65878755450249,0.0,-500.10169694384797
759,29.271212570667267,0.0,-169.5707131114814
760,28.76122416615486,0.0,-262.56259686051715
761,27.80660684943199,0.0,-380.29389545818793
762,32.51395394682884,0.0,-506.8711018466921
763,28.77685529589653,0.0,-264.6471198967256
764,26.641592205762862,0.0,-512.0829178900033
765,31.2912444961071,0.0,-275.5249814175713
766,26.680133745670318,0.0,-589.707717683258
767,29.766370021104812,0.0,-393.1071797059112
768,29.30596563577652,0.0,-262.70789666823123
769,29.98911560893059,0.0,-394.934251444746
770,29.21209849357605,0.0,-393.0466610463732
771,27.45240443587303,0.0,-391.23021224641616
772,33.01980573773384,0.0,-488.1696245541368
773,28.549215636253358,0.0,-282.06201835578895
774,25.61583265542984,0.0,-390.8830283888185
775,26.18368306517601,0.0,-389.14542450941326
776,33.138019981384275,0.0,-366.19048552857544
777,32.89980115175247,0.0,-596.768626272369
778,24.784317038059235,0.0,-265.7459546460958
779,33.1330276119709,0.0,-392.23832661984216
780,28.30310625553131,0.0,-583.2169760119616
781,21.399146107435225,0.0,-407.28927563038184
782,30.13930921792984,0.0,-391.89390572280627
783,32.347570687532425,0.0,-494.20851928677683
784,27.43754922389984,0.0,-390.30053221679344
785,32.22303641915321,0.0,-497.6529964073799
786,31.481877545118333,0.0,-497.03766497373823
787,27.192509831190108,0.0,-396.8505258682196
788,30.616880044937133,0.0,-382.55432334776935
789,31.06997338294983,0.0,-382.0448462084324
790,36.51606667280197,0.0,-389.8325222698323
791,32.32969164013863,0.0,-388.69940872357074
792,32.495803890228274,0.0,-616.8800084839337
793,31.088322861194612,0.0,-602.4813994828886
794,31.694053500890732,0.0,-561.3240360928248
795,32.26805064678192,0.0,-388.12101517959013
796,28.37650582432747,0.0,-391.99724529123847
797,24.53546858072281,0.0,-391.6954746619897
798,32.45704956889153,0.0,-479.5097183203965
799,31.759021224975587,0.0,-615.7146897609159
800,31.25001739859581,0.0,-397.0762672786244
801,24.481959269046783,0.0,-275.9631022831414
802,31.25486335515976,0.0,-604.4279367397962
803,32.41890622377396,0.0,-499.37022620614044
804,29.050149039030075,0.0,-373.7744296791605
805,32.06879157185554,0.0,-390.953343371475
806,31.44852561712265,0.0,-503.2949186354365
807,29.08377354979515,0.0,-382.844304601858
808,29.446822761297227,0.0,-519.0199157831605
809,29.282283508777617,0.0,-510.0068518332086
810,25.073198724985122,0.0,-551.3615528246698
811,27.7695274746418,0.0,-266.23602940422165
812,34.02335504174233,0.0,-402.0583607843527
813,29.208643525838852,0.0,-506.59506619427884
814,26.48018546462059,0.0,-388.8494625150457
815,34.43453396677971,0.0,-386.1869008014554
816,30.023855211734773,0.0,-489.871110911199
817,30.305974695682526,0.0,-392.57676535075626
818,31.62604202389717,0.0,-391.3073127536826
819,34.25252340435982,0.0,-394.20737938236925
820,34.09131347179413,0.0,-379.12093085618085
821,29.472310771942137,0.0,-510.5100589669361
822,35.33909997344017,0.0,-480.71171781635053
823,29.62183176755905,0.0,-508.49893401432377
824,31.627732717990874,0.0,-546.7231778850119
825,29.021248648166658,0.0,-492.98312112518477
826,34.42531220316887,0.0,-397.00939599072876
827,26.005834968090056,0.0,-393.2424754543516
828,38.807792183160785,0.0,-511.56068367342834
829,31.48653249621391,0.0,-263.65427389781155
830,27.271971776485444,0.0,-509.96222402464895
831,28.123787217140197,0.0,-518.4481441630769
832,28.19549868941307,0.0,-390.00271558078873
833,32.26052777528763,0.0,-407.67296810638624
834,30.734299895763396,0.0,-267.79240261639256
835,30.041744620800017,0.0,-272.83670002117174
836,29.932948994636536,0.0,-380.886851509208
837,30.358690118789674,0.0,-495.0540883836553
838,30.61416403770447,0.0,-386.4192179004732
839,28.531788451671602,0.0,-381.6289532021441
840,25.88265848994255,0.0,-388.289585606944
841,34.979935154914855,0.0,-268.3825492073242
842,31.06182963013649,0.0,-264.19696347143986
843,31.77909588217735,0.0,-381.793762632011
844,32.59508760094643,0.0,-625.2227657459264
845,33.02357638478279,0.0,-386.5582529625744
846,30.50640098929405,0.0,-526.670070607363
847,28.95096687912941,0.0,-501.3419549629301
848,34.868988682031635,0.0,-391.6379695725709
849,32.336083627939225,0.0,-506.23601420627335
850,36.503981405496596,0.0,-390.04454950310117
851,36.11663525223732,0.0,-392.38779131934365
852,33.869689588546755,0.0,-391.31206747738577
853,28.612014195919038,0.0,-497.43074541227895
854,33.6816693341732,0.0,-501.9008703154973
855,33.105937987565994,0.0,-365.2489492291452
856,39.65236605226993,0.0,-385.2372362523563
857,36.393907449245454,0.0,-261.1196930579408
858,30.84427566409111,0.0,-501.06723661697816
859,32.690580637454985,0.0,-610.3150315367016
860,37.50242364168167,0.0,-462.0947245228128
861,36.95029535412788,0.0,-493.0252268434393
862,37.71346548557281,0.0,-490.50914193708445
863,32.69905997514725,0.0,-517.6093594271096
864,27.064485443234442,0.0,-503.7063661852925
865,30.22301614999771,0.0,-499.15352079736823
866,39.57889807343483,0.0,-493.65463648631373
867,35.33860413312912,0.0,-298.82201952445456
868,37.72795440077782,0.0,-265.6822573234866
869,31.472012841701506,0.0,-576.2411528674331
870,33.569931950569156,0.0,-392.19239293094216
871,35.70421029806137,0.0,-494.9743418595682
872,39.507978891134265,0.0,-510.5715499907786
873,30.409308133125304,0.0,-379.9430921977661
874,36.90064856171608,0.0,-264.811088338696
875,33.423723348379134,0.0,-377.81516823377035
876,37.49761734008789,0.0,-484.3018372188144
877,30.83504347205162,0.0,-497.8801915429983
878,31.849551327228546,0.0,-562.593766577686
879,32.31885872602463,0.0,-614.8268213599357
880,33.63752539992333,0.0,-385.65265099480484
881,34.095266330242154,0.0,-392.0714712328912
882,31.233483139276505,0.0,-490.30768098847625
883,33.779295665025714,0.0,-488.9672576354241
884,32.34231273531914,0.0,-527.7136458676059
885,34.25100073695183,0.0,-509.45967152924595
886,31.735355936288833,0.0,-616.3000458169292
887,30.70699120759964,0.0,-373.20078022263317
888,29.670534339547157,0.0,-497.6263554618961
889,35.34939923286438,0.0,-498.74977718619084
890,31.996875952482224,0.0,-632.9240068650258
891,33.45109045982361,0.0,-389.965511755417
892,37.05644155263901,0.0,-392.9284485307784
893,30.44325918316841,0.0,-494.6699748098144
894,31.567272406816482,0.0,-494.1473189907489
895,31.691673477888106,0.0,-495.9403148720794
896,32.433435438871385,0.0,-630.3036764082813
897,32.584069036245346,0.0,-459.15635872253966
898,35.158549740314484,0.0,-597.9767276138593
899,34.94301931977272,0.0,-380.3789215485578
900,32.92445630908012,0.0,-488.89141279597027
901,32.69311204195023,0.0,-554.7351513034562
902,26.8154332113266,0.0,-584.9211797351595
903,31.42973586320877,0.0,-265.27757853773494
904,35.12756419181824,0.0,-394.83132451958147
905,30.64293826341629,0.0,-611.001432668392
906,27.69285465359688,0.0,-429.9747112980297
907,29.0011407160759,0.0,-262.3232165994659
908,31.467112753391266,0.0,-506.17852962590075
909,29.988107997179032,0.0,-497.9378499760631
910,28.573139518499374,0.0,-383.5059547506608
911,29.349235566854478,0.0,-674.9815174134019
912,32.179760400056836,0.0,-285.99990821133457
913,31.65593368768692,0.0,-492.7243513193446
914,29.486425313949585,0.0,-509.90184316238503
915,28.759716104269028,0.0,-389.1550533410411
916,27.732031469345092,0.0,-390.49880841279116
917,26.5341670358181,0.0,-264.91880522223056
918,29.642796363830566,0.0,-266.5205601418005
919,32.934329277276994,0.0,-516.169617083165
920,27.646632727384567,0.0,-384.64467033211866
921,27.085412892103196,0.0,-610.9669326315513
922,28.77776825070381,0.0,-405.8343575613913
923,26.357905484437943,0.0,-624.6407290157366
924,31.6699733710289,0.0,-508.6973554661025
925,27.664956871271134,0.0,-379.76188171535557
926,32.76876577615738,0.0,-499.33590980796885
927,25.41116249203682,0.0,-376.83819103177916
928,25.094550803899764,0.0,-392.914348053898
929,30.703120445013045,0.0,-285.49363361865005
930,27.818202937841416,0.0,-264.37298000549293
931,30.854602855443954,0.0,-510.51173763603424
932,30.341965284347534,0.0,-505.9676220254451
933,32.35029065132141,0.0,-546.2291924150029
934,28.440775002241136,0.0,-368.15110553785127
935,29.291953436136247,0.0,-332.1955778992357
936,30.506492297649384,0.0,-600.0325046715545
937,32.21973475217819,0.0,-504.01007551859556
938,24.388442822694778,0.0,-592.9981354433398
939,27.724490966796875,0.0,-488.109248478146
940,27.6408275616169,0.0,-390.3300752875573
941,33.76241775393486,0.0,-483.6820492254311
942,29.448368668556213,0.0,-272.3359002336434
943,33.72061978340149,0.0,-275.07817057101306
944,30.451012505292894,0.0,-390.08472540066884
945,33.34280286192894,0.0,-485.57938576651486
946,30.327401554584505,0.0,-418.053227861538
947,29.168356269598007,0.0,-376.90207159954673
948,33.56953824520111,0.0,-503.8514168744663
949,30.73267277956009,0.0,-385.2567093385912
950,31.15851228952408,0.0,-385.0380627338335
951,33.945852103233335,0.0,-374.85894321332137
952,34.135809099674226,0.0,-492.39577749324377
953,35.01902963757515,0.0,-265.0562556474641
954,32.93329419493675,0.0,-624.7259096179291
955,35.38680462241173,0.0,-500.25574992844247
956,30.163632578849793,0.0,-489.3940018369582
957,31.23051417708397,0.0,-294.4089706191873
958,31.316426078081133,0.0,-392.73646630036876
959,33.00063602209091,0.0,-498.1118884515731
960,29.33083881855011,0.0,-489.6498211381447
961,34.90912836670876,0.0,-400.48576963233796
962,39.76876146793366,0.0,-177.7825095498287
963,31.609583110809325,0.0,-261.29702643927794
964,32.47634944438934,0.0,-366.4103521773283
965,32.683243296146394,0.0,-391.7360002728196
966,33.91839072942734,0.0,-391.17633255443747
967,36.48004807114601,0.0,-391.051136725652
968,34.01471134781838,0.0,-392.2546529967208
969,34.35303680539131,0.0,-259.3855112353548
970,34.527117177248,0.0,-391.699039442514
971,36.717757880687714,0.0,-384.91260005386494
972,35.325701973438264,0.0,-385.7734330752984
973,35.97799605488777,0.0,-266.13896131945967
974,31.23779697060585,0.0,-378.8306504529803
975,30.981412945985795,0.0,-266.5187426695766
976,39.77289749920368,0.0,-260.1805772743285
977,33.14530094861984,0.0,-492.6295373134559
978,31.137753447294234,0.0,-380.49767063833207
979,35.58265886425972,0.0,-496.4399320388052
980,28.824948489665985,0.0,-398.95513709599015
981,30.451464313268662,0.0,-388.58787657066284
982,36.786017116308216,0.0,-392.1115577046222
983,31.007840465307236,0.0,-390.4591973099267
984,25.19249732732773,0.0,-379.6495393843845
985,26.9101706635952,0.0,-391.4535908593593
986,32.41429609417915,0.0,-389.0255151482655
987,29.355312007665635,0.0,-484.8855021925822
988,32.16061325311661,0.0,-487.175781011869
989,25.89814337849617,0.0,-386.17252231015345
990,28.74619444489479,0.0,-301.0980972240726
991,33.7329419374466,0.0,-381.6626152643504
992,37.29101378679275,0.0,-612.8772546189457
993,27.873205416202545,0.0,-524.2844287882458
994,29.28224128007889,0.0,-602.4510968822613
995,34.05722029566765,0.0,-501.0793879212722
996,29.822350043058396,0.0,-498.77970368951515
997,23.90477562844753,0.0,-270.9664824749846
998,34.275959041118625,0.0,-618.8540580972426
999,30.479539293050767,0.0,-394.3719055817533
