,critic,actor,tau,theta
395,389.2762546110153,390.23017944335936,0.05,1.0
396,450.04019191265104,389.1411882019043,0.05,1.0
397,406.3566288614273,389.28304107666014,0.05,1.0
398,432.6593386030197,389.51907928466795,0.05,1.0
399,315.91586429834365,389.0532781982422,0.05,1.0
400,424.55067922353743,389.1845416259766,0.05,1.0
401,443.25175788640973,386.51683700561523,0.05,1.0
402,366.73347250938417,385.2637406921387,0.05,1.0
403,342.87965728282927,385.44744262695315,0.05,1.0
404,383.43684943199156,384.7234530639648,0.05,1.0
405,425.87497258663177,383.57201782226565,0.05,1.0
406,418.1977202653885,381.53608489990233,0.05,1.0
407,350.21400567531583,380.5868727111816,0.05,1.0
408,453.2868247079849,379.0799026489258,0.05,1.0
409,388.4084855127335,377.65957656860354,0.05,1.0
410,412.575627989769,378.53692138671875,0.05,1.0
411,361.2808239221573,377.57322784423826,0.05,1.0
412,366.5348389530182,377.4366372680664,0.05,1.0
413,352.0849711227417,376.8247671508789,0.05,1.0
414,404.7518009519577,376.6889111328125,0.05,1.0
415,385.87839089870454,374.040597076416,0.05,1.0
416,369.3739036035538,373.19809387207033,0.05,1.0
417,381.48215728759766,372.75602920532225,0.05,1.0
418,376.694367518425,371.3523231506348,0.05,1.0
419,372.8239636325836,371.9034701538086,0.05,1.0
420,403.6715379333496,369.04236297607423,0.05,1.0
421,394.21929821491244,367.54919723510744,0.05,1.0
422,354.88327995061877,366.37946746826174,0.05,1.0
423,348.12264197826386,367.3743142700195,0.05,1.0
424,408.67899688243864,366.97802658081054,0.05,1.0
425,302.70118794441225,365.85499923706055,0.05,1.0
426,352.308202662468,365.21700119018556,0.05,1.0
427,420.3196826028824,365.87186462402343,0.05,1.0
428,378.93760849952696,364.0959248352051,0.05,1.0
429,388.3267062854767,363.0097254943848,0.05,1.0
430,337.68122334241866,362.2065168762207,0.05,1.0
431,345.4440497112274,363.03249282836913,0.05,1.0
432,349.10707916259764,361.9208445739746,0.05,1.0
433,358.64221189022066,360.9574890136719,0.05,1.0
434,385.78801750659943,359.3975489807129,0.05,1.0
435,387.90252097606657,356.9494624328613,0.05,1.0
436,371.7450630688667,355.2295094299316,0.05,1.0
437,362.11902548789976,354.21283126831054,0.05,1.0
438,403.15038476228716,354.08091171264647,0.05,1.0
439,313.94266527175904,353.4099403381348,0.05,1.0
440,339.51357454776763,353.70222579956055,0.05,1.0
441,380.9019678068161,353.23795043945313,0.05,1.0
442,374.88214458465575,350.40725662231443,0.05,1.0
443,344.23825448036195,349.51689178466796,0.05,1.0
444,331.42971995353696,349.5579806518555,0.05,1.0
445,340.0333803844452,347.78571350097656,0.05,1.0
446,305.7741263961792,347.14691680908203,0.05,1.0
447,317.86832997322085,346.04178527832033,0.05,1.0
448,313.5584057164192,345.3107350158691,0.05,1.0
449,376.61591380119324,345.0684973144531,0.05,1.0
450,322.5976429748535,343.9462911987305,0.05,1.0
451,368.65390368938444,340.722266998291,0.05,1.0
452,328.96613358020784,340.1255706787109,0.05,1.0
453,275.7659867143631,341.2375308227539,0.05,1.0
454,329.1418069934845,339.71862060546874,0.05,1.0
455,332.9569606256485,340.27425704956056,0.05,1.0
456,341.7712382817268,339.00497833251956,0.05,1.0
457,322.66772661685945,339.3893360900879,0.05,1.0
458,302.4248581600189,339.74887939453123,0.05,1.0
459,361.9688107514381,339.4584410095215,0.05,1.0
460,306.5757894897461,338.21513702392576,0.05,1.0
461,336.0890610361099,338.5632763671875,0.05,1.0
462,268.517106552124,338.1621890258789,0.05,1.0
463,298.59101905107497,336.49501388549805,0.05,1.0
464,334.57366397857663,333.676082611084,0.05,1.0
465,335.012117369175,332.5055531311035,0.05,1.0
466,318.76113993644714,331.4447991943359,0.05,1.0
467,310.625994348526,331.1860981750488,0.05,1.0
468,343.1374628019333,331.0690768432617,0.05,1.0
469,318.0601327705383,331.06478393554687,0.05,1.0
470,299.23535351753236,332.6405010986328,0.05,1.0
471,335.42614927768705,331.86112380981444,0.05,1.0
472,305.9446435403824,332.5760356140137,0.05,1.0
473,348.9653879070282,333.0260563659668,0.05,1.0
474,343.4508100795746,332.8662074279785,0.05,1.0
475,284.44661157131196,332.1340892028809,0.05,1.0
476,305.8966766500473,332.59825286865237,0.05,1.0
477,343.04340720176697,332.69161010742187,0.05,1.0
478,345.02412687301637,332.14502868652346,0.05,1.0
479,357.61814342021944,330.63178421020507,0.05,1.0
480,311.1423566198349,328.85988677978514,0.05,1.0
481,309.7680822086334,328.8998873901367,0.05,1.0
482,361.8022066688538,328.53152420043943,0.05,1.0
483,338.8918672418594,327.8966430664062,0.05,1.0
484,364.62362038612366,328.10462951660156,0.05,1.0
485,349.5743953514099,327.3991928100586,0.05,1.0
486,370.75966053009034,327.0772718811035,0.05,1.0
487,278.44373385429384,327.51016036987306,0.05,1.0
488,339.63783517360685,328.5816439819336,0.05,1.0
489,306.9153323554993,327.1913700866699,0.05,1.0
490,339.3261591053009,326.2781272888184,0.05,1.0
491,398.82176493644715,323.91337478637695,0.05,1.0
492,337.9953288984299,324.55433013916013,0.05,1.0
493,296.64882920742036,325.09586242675783,0.05,1.0
494,299.95139576911924,326.75478561401366,0.05,1.0
495,370.37392758846283,324.9267526245117,0.05,1.0
