,critic,actor,tau,theta
423,204.99292470455168,287.6933990478516,0.01,0.75
424,259.55189970016477,287.1792158508301,0.01,0.75
425,188.5413773584366,285.0809860229492,0.01,0.75
426,198.07729344367982,285.257945098877,0.01,0.75
427,254.94002298355102,283.8054843139648,0.01,0.75
428,232.63461284160613,283.55735961914064,0.01,0.75
429,237.34377384662628,282.7491679382324,0.01,0.75
430,214.0250761127472,280.44876388549807,0.01,0.75
431,195.9857469367981,281.0751658630371,0.01,0.75
432,208.3327523469925,280.4724223327637,0.01,0.75
433,229.97873158454894,279.05615661621096,0.01,0.75
434,252.63788608551025,276.9445356750488,0.01,0.75
435,245.94200919628145,275.894236907959,0.01,0.75
436,220.37506583213806,274.4907222747803,0.01,0.75
437,197.8560976076126,274.0389950561523,0.01,0.75
438,238.55662509918213,273.9560336303711,0.01,0.75
439,189.35148842811586,272.7237139129639,0.01,0.75
440,202.7154530096054,271.079870223999,0.01,0.75
441,226.80868812561036,271.9725765228271,0.01,0.75
442,213.8970954656601,268.8169448852539,0.01,0.75
443,211.31217336177826,268.0963021850586,0.01,0.75
444,199.59782267093658,266.79419403076173,0.01,0.75
445,215.6075821352005,266.0502741241455,0.01,0.75
446,187.07551466941834,265.2013345336914,0.01,0.75
447,180.77501066207887,264.7798458862305,0.01,0.75
448,176.63301010608674,262.9504041290283,0.01,0.75
449,213.440515332222,262.743500289917,0.01,0.75
450,201.86819002628326,262.10563606262207,0.01,0.75
451,215.05254688739777,260.16131233215333,0.01,0.75
452,189.70793949604035,259.9338632965088,0.01,0.75
453,165.27686242103576,258.7937429046631,0.01,0.75
454,196.62158762931824,256.62353012084964,0.01,0.75
455,191.5018562602997,256.81052200317384,0.01,0.75
456,192.53271466255188,255.70483963012694,0.01,0.75
457,181.4445890378952,254.95392341613768,0.01,0.75
458,161.75621571063996,255.2225853729248,0.01,0.75
459,200.1283781385422,253.95889976501465,0.01,0.75
460,174.2333983325958,252.4802918243408,0.01,0.75
461,180.7607403087616,252.5345139312744,0.01,0.75
462,145.1324179649353,251.77903213500977,0.01,0.75
463,170.9065297794342,250.755961227417,0.01,0.75
464,184.6010543870926,247.95732650756835,0.01,0.75
465,190.36880418777466,248.39805625915528,0.01,0.75
466,163.8759912776947,246.73256744384764,0.01,0.75
467,157.14352927684783,245.85655471801758,0.01,0.75
468,182.3558375453949,244.99077545166017,0.01,0.75
469,167.53366973876953,245.66789710998535,0.01,0.75
470,155.05706022739412,243.24936767578126,0.01,0.75
471,177.04304752349853,242.53524757385253,0.01,0.75
472,163.12834175109865,240.48318748474122,0.01,0.75
473,185.22191349983214,239.0636570739746,0.01,0.75
474,181.7716643381119,239.07313316345216,0.01,0.75
475,142.99926728248596,237.53615432739258,0.01,0.75
476,152.4859118127823,237.63350967407226,0.01,0.75
477,142.86231775283812,236.0239570617676,0.01,0.75
478,174.02612089633942,234.85767929077147,0.01,0.75
479,190.7276097536087,232.56854736328125,0.01,0.75
480,169.77125969409943,232.66532676696778,0.01,0.75
481,153.15321735858916,231.21213439941405,0.01,0.75
482,183.58185082435608,230.0710961151123,0.01,0.75
483,151.8578124475479,229.1754467010498,0.01,0.75
484,180.00524906635283,230.10660690307617,0.01,0.75
485,165.16256369590758,226.24881881713867,0.01,0.75
486,171.2999069261551,225.87053565979005,0.01,0.75
487,134.94809937953949,223.90419723510743,0.01,0.75
488,165.92292395591735,223.77535202026368,0.01,0.75
489,141.77622035503387,224.36764106750488,0.01,0.75
490,162.31782643795015,222.00314018249512,0.01,0.75
491,170.83122117519378,221.54055618286134,0.01,0.75
